,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,y_true,y_predict,y_proba,y_proba_predict,Igual y_pred,Igual y_proba
606,3,24,4,9,4526,0,2,3,2,0,2,0,74,2,1,1,3,1,1,0,1,1,0.731058558,1,VERDADERO,VERDADERO
607,1,36,2,3,2671,1,2,4,1,1,4,3,50,2,2,1,2,1,0,0,0,0,0.500000347,0,VERDADERO,VERDADERO
608,3,18,2,3,2051,0,1,4,2,0,1,0,33,2,1,1,2,1,0,0,1,1,0.731058467,1,VERDADERO,VERDADERO
609,3,15,2,1,1300,4,4,4,2,0,4,3,45,0,2,1,2,2,0,0,1,1,0.714954898,1,VERDADERO,VERDADERO
610,0,12,2,4,741,1,0,4,1,0,3,1,22,2,1,1,2,1,0,0,0,0,0.500000196,0,VERDADERO,VERDADERO
611,2,10,2,0,1240,1,4,1,1,0,4,3,48,2,2,1,1,2,0,0,0,0,0.500000283,0,VERDADERO,VERDADERO
612,0,21,2,3,3357,3,1,4,1,0,2,2,29,0,1,1,2,1,0,0,1,1,0.731058583,1,VERDADERO,VERDADERO
613,0,24,1,1,3632,0,2,1,1,2,4,2,22,0,0,1,2,1,0,1,1,1,0.731058473,1,VERDADERO,VERDADERO
614,3,18,3,2,1808,0,3,4,1,0,1,0,22,2,1,1,2,1,0,0,0,0,0.500000246,0,VERDADERO,VERDADERO
615,1,48,0,9,12204,4,2,2,2,0,2,2,48,0,1,1,3,1,1,0,1,1,0.731058465,1,VERDADERO,VERDADERO
616,1,60,3,3,9157,4,2,2,2,0,2,3,27,2,2,1,3,1,0,0,1,1,0.731058448,1,VERDADERO,VERDADERO
617,0,6,4,0,3676,0,2,1,2,0,3,0,37,2,0,3,2,2,0,0,1,1,0.731058517,1,VERDADERO,VERDADERO
618,1,30,2,2,3441,1,2,2,1,1,4,2,21,2,0,1,2,1,0,0,0,0,0.581341399,1,VERDADERO,FALSO
619,3,12,2,0,640,0,2,4,0,0,2,0,49,2,1,1,1,1,0,0,1,1,0.731058524,1,VERDADERO,VERDADERO
620,1,21,4,9,3652,0,3,2,2,0,3,1,27,2,1,2,2,1,0,0,1,1,0.731058369,1,VERDADERO,VERDADERO
621,3,18,4,0,1530,0,2,3,2,0,2,1,32,0,1,2,2,1,0,0,0,0,0.500000357,0,VERDADERO,VERDADERO
622,3,48,2,9,3914,4,2,4,0,0,2,0,38,0,1,1,2,1,0,0,0,1,0.753880799,1,FALSO,FALSO
623,0,12,2,2,1858,0,1,4,1,0,1,2,22,2,0,1,2,1,0,0,1,1,0.731058582,1,VERDADERO,VERDADERO
624,0,18,2,3,2600,0,2,4,2,0,4,3,65,2,2,2,2,1,0,0,0,0,0.500000173,0,VERDADERO,VERDADERO
625,3,15,2,3,1979,4,4,4,2,0,2,2,35,2,1,1,2,1,0,0,1,1,0.731058542,1,VERDADERO,VERDADERO
626,2,6,2,2,2116,0,2,2,2,0,2,0,41,2,1,1,2,1,1,0,1,1,0.731058414,1,VERDADERO,VERDADERO
627,1,9,1,0,1437,1,3,2,2,0,3,3,29,2,1,1,2,1,0,0,0,0,0.500000015,0,VERDADERO,VERDADERO
628,3,42,4,2,4042,2,2,4,2,0,4,0,36,2,1,2,2,1,1,0,1,1,0.731058334,1,VERDADERO,VERDADERO
629,3,9,2,6,3832,4,4,1,2,0,4,0,64,2,1,1,1,1,0,0,1,1,0.731058626,1,VERDADERO,VERDADERO
630,0,24,2,3,3660,0,2,2,1,0,4,2,28,2,1,1,2,1,0,0,1,1,0.731058384,1,VERDADERO,VERDADERO
631,0,18,1,2,1553,0,2,4,2,0,3,2,44,0,1,1,2,1,0,0,0,0,0.500000281,0,VERDADERO,VERDADERO
632,1,15,2,3,1444,4,1,4,2,0,1,1,23,2,1,1,2,1,0,0,1,1,0.73105849,1,VERDADERO,VERDADERO
633,3,9,2,2,1980,0,1,2,1,1,2,2,19,2,0,2,2,1,0,0,0,0,0.50000018,0,VERDADERO,VERDADERO
634,1,24,2,0,1355,0,1,3,1,0,4,2,25,2,1,1,1,1,1,0,0,0,0.500000112,0,VERDADERO,VERDADERO
635,3,12,2,6,1393,0,4,4,2,0,4,1,47,0,1,3,2,2,1,0,1,1,0.731058496,1,VERDADERO,VERDADERO
636,3,24,2,3,1376,2,3,4,1,0,1,2,28,2,1,1,2,1,0,0,1,1,0.756029435,1,VERDADERO,VERDADERO
637,3,60,3,3,15653,0,3,2,2,0,4,2,21,2,1,2,2,1,1,0,1,1,0.731058494,1,VERDADERO,VERDADERO
638,3,12,2,3,1493,0,1,4,1,0,3,2,34,2,1,1,2,2,0,0,1,1,0.680242389,1,VERDADERO,VERDADERO
639,0,42,3,3,4370,0,3,3,2,0,2,1,26,0,1,2,2,2,1,0,0,0,0.500000223,0,VERDADERO,VERDADERO
640,0,18,2,6,750,0,0,4,1,0,1,0,27,2,1,1,0,1,0,0,0,0,0.500000261,0,VERDADERO,VERDADERO
641,1,15,2,5,1308,0,4,4,2,0,4,2,38,2,1,2,1,1,0,0,1,1,0.731058521,1,VERDADERO,VERDADERO
642,3,15,2,6,4623,1,2,3,2,0,2,1,40,2,1,1,3,1,1,0,0,0,0.500000139,0,VERDADERO,VERDADERO
643,3,24,4,3,1851,0,3,4,3,2,2,2,33,2,1,2,2,1,1,0,1,1,0.731058566,1,VERDADERO,VERDADERO
644,0,18,4,3,1880,0,3,4,3,0,1,1,32,2,1,2,3,1,1,0,1,1,0.731058592,1,VERDADERO,VERDADERO
645,3,36,3,9,7980,4,1,4,2,0,4,2,27,2,0,2,2,1,1,0,0,0,0.500000108,0,VERDADERO,VERDADERO
646,0,30,0,2,4583,0,2,2,0,2,2,0,32,2,1,2,2,1,0,0,1,1,0.73105851,1,VERDADERO,VERDADERO
647,3,12,2,0,1386,2,2,2,1,0,2,1,26,2,1,1,2,1,0,0,0,1,0.702521401,1,FALSO,FALSO
648,2,24,2,0,947,0,3,4,2,0,3,3,38,0,2,1,2,2,0,0,0,1,0.693282404,1,FALSO,FALSO
649,0,12,2,6,684,0,2,4,2,0,4,2,40,2,0,1,1,2,0,0,0,0,0.500000281,0,VERDADERO,VERDADERO
650,0,48,2,6,7476,0,3,4,2,0,1,3,50,2,2,1,3,1,1,0,1,1,0.731058532,1,VERDADERO,VERDADERO
651,1,12,2,2,1922,0,2,4,2,0,2,1,37,2,1,1,1,1,0,0,0,0,0.618343487,1,VERDADERO,FALSO
652,0,24,2,0,2303,0,4,4,2,1,1,0,45,2,1,1,2,1,0,0,0,1,0.703818118,1,FALSO,FALSO
653,1,36,3,0,8086,1,4,2,2,0,4,2,42,2,1,4,3,1,1,0,0,0,0.500000219,0,VERDADERO,VERDADERO
654,3,24,4,1,2346,0,3,4,2,0,3,2,35,2,1,2,2,1,1,0,1,1,0.731058403,1,VERDADERO,VERDADERO
655,0,14,2,0,3973,0,0,1,2,0,4,3,22,2,2,1,2,1,0,0,1,1,0.731058554,1,VERDADERO,VERDADERO
656,1,12,2,0,888,0,4,4,2,0,4,2,41,0,1,1,1,2,0,0,0,0,0.500000238,0,VERDADERO,VERDADERO
657,3,48,2,3,10222,4,3,4,2,0,3,2,37,1,1,1,2,1,1,0,1,1,0.731058514,1,VERDADERO,VERDADERO
658,1,30,0,9,4221,0,2,2,1,0,1,2,28,2,1,2,2,1,0,0,1,1,0.731058597,1,VERDADERO,VERDADERO
659,1,18,4,2,6361,0,4,2,2,0,1,3,41,2,1,1,2,1,1,0,1,1,0.731058501,1,VERDADERO,VERDADERO
660,2,12,2,3,1297,0,2,3,3,0,4,0,23,2,0,1,2,1,0,0,1,1,0.649348423,1,VERDADERO,VERDADERO
661,0,12,2,0,900,4,2,4,3,0,2,2,23,2,1,1,2,1,0,0,0,0,0.50000036,0,VERDADERO,VERDADERO
662,3,21,2,2,2241,0,4,4,2,0,2,0,50,2,1,2,2,1,0,0,1,1,0.731058422,1,VERDADERO,VERDADERO
663,1,6,3,2,1050,0,0,4,2,0,1,1,35,1,1,2,3,1,1,0,1,1,0.731058621,1,VERDADERO,VERDADERO
664,2,6,4,6,1047,0,2,2,1,0,4,1,50,2,1,1,1,1,0,0,1,1,0.731058533,1,VERDADERO,VERDADERO
665,3,24,4,10,6314,0,0,4,2,1,2,3,27,0,1,2,3,1,1,0,1,1,0.731058493,1,VERDADERO,VERDADERO
666,1,30,1,2,3496,3,2,4,2,0,2,2,34,1,1,1,2,2,1,0,1,1,0.663761557,1,VERDADERO,VERDADERO
667,3,48,1,9,3609,0,2,1,1,0,1,0,27,1,1,1,2,1,0,0,1,1,0.632451101,1,VERDADERO,VERDADERO
668,0,12,4,0,4843,0,4,3,2,1,4,1,43,2,0,2,2,1,1,0,0,0,0.50000028,0,VERDADERO,VERDADERO
669,2,30,4,3,3017,0,4,4,2,0,4,1,47,2,1,1,2,1,0,0,1,1,0.731058582,1,VERDADERO,VERDADERO
670,3,24,4,9,4139,1,2,3,2,0,3,1,27,2,1,2,1,1,1,0,1,1,0.731058559,1,VERDADERO,VERDADERO
671,3,36,2,9,5742,1,3,2,2,0,2,2,31,2,1,2,2,1,1,0,1,1,0.731058585,1,VERDADERO,VERDADERO
672,3,60,2,0,10366,0,4,2,2,0,4,1,42,2,1,1,3,1,1,0,1,1,0.731058434,1,VERDADERO,VERDADERO
673,3,6,4,0,2080,2,2,1,3,0,2,2,24,2,1,1,2,1,0,0,1,1,0.731058485,1,VERDADERO,VERDADERO
674,3,21,3,9,2580,2,1,4,2,0,2,0,41,0,1,1,1,2,0,0,0,0,0.500000264,0,VERDADERO,VERDADERO
675,3,30,4,3,4530,0,3,4,1,0,4,2,26,2,0,1,3,1,1,0,1,1,0.641024189,1,VERDADERO,VERDADERO
676,3,24,4,2,5150,0,4,4,2,0,4,2,33,2,1,1,2,1,1,0,1,1,0.731058599,1,VERDADERO,VERDADERO
677,1,72,2,3,5595,1,2,2,3,0,2,2,24,2,1,1,2,1,0,0,0,0,0.500000292,0,VERDADERO,VERDADERO
678,0,24,2,3,2384,0,4,4,2,0,4,0,64,0,0,1,1,1,0,0,1,1,0.731058483,1,VERDADERO,VERDADERO
679,3,18,2,3,1453,0,1,3,1,0,1,0,26,2,1,1,2,1,0,0,1,1,0.731058503,1,VERDADERO,VERDADERO
680,3,6,2,6,1538,0,1,1,1,0,2,3,56,2,1,1,2,1,0,0,1,1,0.731058523,1,VERDADERO,VERDADERO
681,3,12,2,3,2279,4,2,4,2,0,4,3,37,2,2,1,2,1,1,0,1,1,0.731058362,1,VERDADERO,VERDADERO
682,3,15,3,3,1478,0,2,4,3,0,3,0,33,0,1,2,2,1,0,0,1,1,0.647055691,1,VERDADERO,VERDADERO
683,3,24,4,3,5103,0,1,3,3,0,3,3,47,2,2,3,2,1,1,0,1,1,0.672903656,1,VERDADERO,VERDADERO
684,1,36,3,9,9857,1,3,1,2,0,3,1,31,2,1,2,1,2,1,0,1,1,0.731058528,1,VERDADERO,VERDADERO
685,3,60,2,0,6527,4,2,4,2,0,4,3,34,2,2,1,2,2,1,0,1,1,0.682052545,1,VERDADERO,VERDADERO
686,2,10,4,3,1347,4,3,4,2,0,2,1,27,2,1,2,2,1,1,0,1,1,0.731058499,1,VERDADERO,VERDADERO
687,1,36,3,0,2862,1,4,4,2,0,3,3,30,2,2,1,2,1,0,0,1,1,0.731058363,1,VERDADERO,VERDADERO
688,3,9,2,3,2753,1,4,3,2,1,4,2,35,2,1,1,2,1,1,0,1,1,0.662833853,1,VERDADERO,VERDADERO
689,0,12,2,0,3651,3,2,1,2,0,3,1,31,2,1,1,2,2,0,0,1,1,0.731058577,1,VERDADERO,VERDADERO
690,0,15,4,2,975,0,2,2,0,0,3,1,25,2,1,2,2,1,0,0,1,1,0.731058585,1,VERDADERO,VERDADERO
691,1,15,2,5,2631,1,2,3,1,0,2,0,25,2,1,1,1,1,0,0,1,1,0.731058435,1,VERDADERO,VERDADERO
692,1,24,2,3,2896,1,1,2,2,0,1,2,29,2,1,1,2,1,0,0,1,1,0.662937136,1,VERDADERO,VERDADERO
693,0,6,4,0,4716,4,1,1,2,0,3,0,44,2,1,2,1,2,0,0,1,1,0.657385543,1,VERDADERO,VERDADERO
694,3,24,2,3,2284,0,3,4,2,0,2,2,28,2,1,1,2,1,1,0,1,1,0.731058496,1,VERDADERO,VERDADERO
695,3,6,2,1,1236,2,2,2,2,0,4,1,50,2,0,1,2,1,0,0,1,1,0.731058478,1,VERDADERO,VERDADERO
696,1,12,2,3,1103,0,3,4,2,2,3,0,29,2,1,2,2,1,0,1,1,1,0.73105843,1,VERDADERO,VERDADERO
697,3,12,4,0,926,0,0,1,1,0,2,1,38,2,1,1,0,1,0,0,1,1,0.731058657,1,VERDADERO,VERDADERO
698,3,18,4,3,1800,0,2,4,2,0,2,2,24,2,1,2,2,1,0,0,1,1,0.73105851,1,VERDADERO,VERDADERO
699,2,15,2,6,1905,0,4,4,2,0,4,2,40,2,0,1,3,1,1,0,1,1,0.731058504,1,VERDADERO,VERDADERO
700,3,12,2,2,1123,2,2,4,1,0,4,2,29,2,0,1,1,1,0,0,0,0,0.500000321,0,VERDADERO,VERDADERO
701,0,48,4,1,6331,0,4,4,2,0,4,3,46,2,2,2,2,1,1,0,0,0,0.500000244,0,VERDADERO,VERDADERO
702,2,24,2,3,1377,1,4,4,1,0,2,3,47,2,2,1,2,1,1,0,1,1,0.731058597,1,VERDADERO,VERDADERO
703,1,30,3,9,2503,1,4,4,2,0,2,1,41,1,1,2,2,1,0,0,1,1,0.731058514,1,VERDADERO,VERDADERO
704,1,27,2,9,2528,0,1,4,1,0,1,1,32,2,1,1,2,2,1,0,1,1,0.731058475,1,VERDADERO,VERDADERO
705,3,15,2,0,5324,2,4,1,1,0,4,3,35,2,2,1,2,1,0,0,1,1,0.731058618,1,VERDADERO,VERDADERO
706,1,48,2,0,6560,1,3,3,2,0,2,1,24,2,1,1,2,1,0,0,0,1,0.683432359,1,FALSO,FALSO
707,1,12,0,2,2969,0,1,4,1,0,3,1,25,2,0,2,2,1,0,0,0,1,0.765041124,1,FALSO,FALSO
708,1,9,2,3,1206,0,4,4,1,0,4,0,25,2,1,1,2,1,0,0,1,1,0.731058542,1,VERDADERO,VERDADERO
709,1,9,2,3,2118,0,2,2,2,0,2,0,37,2,1,1,1,2,0,0,1,1,0.731058676,1,VERDADERO,VERDADERO
710,3,18,4,3,629,2,4,4,2,0,3,1,32,0,1,2,3,1,1,0,1,1,0.708261254,1,VERDADERO,VERDADERO
711,0,6,1,6,1198,0,4,4,1,0,4,3,35,2,2,1,2,1,0,0,0,0,0.500000172,0,VERDADERO,VERDADERO
712,3,21,2,1,2476,4,4,4,2,0,4,0,46,2,1,1,3,1,1,0,1,1,0.731058341,1,VERDADERO,VERDADERO
713,0,9,4,3,1138,0,2,4,2,0,4,0,25,2,1,2,1,1,0,0,1,1,0.731058479,1,VERDADERO,VERDADERO
714,1,60,2,0,14027,0,3,4,2,0,2,3,27,2,1,1,3,1,1,0,0,0,0.500000297,0,VERDADERO,VERDADERO
715,3,30,4,1,7596,4,4,1,2,0,4,2,63,2,1,2,2,1,0,0,1,1,0.731058543,1,VERDADERO,VERDADERO
716,3,30,4,3,3077,4,4,3,2,0,2,2,40,2,1,2,2,2,1,0,1,1,0.731058586,1,VERDADERO,VERDADERO
717,3,18,2,3,1505,0,2,4,2,0,2,3,32,2,2,1,3,1,1,0,1,1,0.731058436,1,VERDADERO,VERDADERO
718,2,24,4,3,3148,4,2,3,2,0,2,2,31,2,1,2,2,1,1,0,1,1,0.731058529,1,VERDADERO,VERDADERO
719,1,20,0,1,6148,1,4,3,3,0,4,2,31,0,1,2,2,1,1,0,1,1,0.731058588,1,VERDADERO,VERDADERO
720,2,9,0,3,1337,0,1,4,2,0,2,2,34,2,1,2,3,1,1,0,0,0,0.500000219,0,VERDADERO,VERDADERO
721,1,6,1,6,433,3,1,4,1,0,2,1,24,0,0,1,2,2,0,0,0,1,0.693962135,1,FALSO,FALSO
722,0,12,2,0,1228,0,2,4,1,0,2,0,24,2,1,1,1,1,0,0,0,0,0.500000368,0,VERDADERO,VERDADERO
723,1,9,2,3,790,2,2,4,1,0,3,0,66,2,1,1,1,1,0,0,1,1,0.731058457,1,VERDADERO,VERDADERO
724,3,27,2,0,2570,0,2,3,1,0,3,0,21,2,0,1,2,1,0,0,0,0,0.500000231,0,VERDADERO,VERDADERO
725,3,6,4,0,250,3,2,2,1,0,2,0,41,0,1,2,1,1,0,0,1,0,0.613301904,1,FALSO,VERDADERO
726,3,15,4,3,1316,2,2,2,3,0,2,1,47,2,1,2,1,1,0,0,1,1,0.688083172,1,VERDADERO,VERDADERO
727,0,18,2,3,1882,0,2,4,1,0,4,2,25,0,0,2,2,1,0,0,0,0,0.500000266,0,VERDADERO,VERDADERO
728,1,48,1,9,6416,0,4,4,1,0,3,3,59,2,0,1,2,1,0,0,0,0,0.500000169,0,VERDADERO,VERDADERO
729,2,24,4,9,1275,3,2,2,0,0,4,0,36,2,1,2,2,1,1,0,1,1,0.731058347,1,VERDADERO,VERDADERO
730,1,24,3,3,6403,0,1,1,2,0,2,2,33,2,1,1,2,1,0,0,1,1,0.731058452,1,VERDADERO,VERDADERO
731,0,24,2,3,1987,0,2,2,2,0,4,0,21,2,0,1,1,2,0,0,0,0,0.500000174,0,VERDADERO,VERDADERO
732,1,8,2,3,760,0,3,4,1,2,2,0,44,2,1,1,1,1,0,0,1,1,0.731058507,1,VERDADERO,VERDADERO
733,3,24,2,1,2603,3,2,2,1,0,4,2,28,2,0,1,2,1,1,0,1,1,0.731058599,1,VERDADERO,VERDADERO
734,3,4,4,0,3380,0,3,1,1,0,1,0,37,2,1,1,2,2,0,0,1,1,0.731058432,1,VERDADERO,VERDADERO
735,1,36,1,4,3990,4,1,3,1,0,2,3,29,0,1,1,0,1,0,0,1,1,0.731058459,1,VERDADERO,VERDADERO
736,1,24,2,1,11560,0,2,1,1,0,4,2,23,2,0,2,3,1,0,0,0,0,0.499999977,0,VERDADERO,VERDADERO
737,0,18,2,0,4380,1,2,3,2,0,4,2,35,2,1,1,1,2,1,0,1,1,0.731058397,1,VERDADERO,VERDADERO
738,3,6,4,0,6761,0,3,1,2,0,3,3,45,2,1,2,3,2,1,0,1,1,0.731058603,1,VERDADERO,VERDADERO
739,1,30,0,9,4280,1,2,4,1,0,4,2,26,2,0,2,1,1,0,0,0,1,0.640513043,1,FALSO,FALSO
740,0,24,1,0,2325,1,3,2,2,0,3,2,32,0,1,1,2,1,0,0,1,1,0.731058466,1,VERDADERO,VERDADERO
741,1,10,1,3,1048,0,2,4,2,0,4,0,23,1,1,1,1,1,0,0,1,1,0.731058477,1,VERDADERO,VERDADERO
742,3,21,2,3,3160,4,4,4,2,0,3,1,41,2,1,1,2,1,1,0,1,1,0.753944242,1,VERDADERO,VERDADERO
743,0,24,1,2,2483,2,2,4,2,0,4,0,22,1,1,1,2,1,1,0,1,1,0.731058454,1,VERDADERO,VERDADERO
744,0,39,4,2,14179,4,3,4,2,0,4,1,30,2,1,2,3,1,1,0,1,1,0.73105848,1,VERDADERO,VERDADERO
745,0,13,4,9,1797,0,1,3,2,0,1,1,28,0,1,2,1,1,0,0,1,1,0.731058509,1,VERDADERO,VERDADERO
746,0,15,2,0,2511,0,0,1,1,0,4,2,23,2,0,1,2,1,0,0,1,1,0.728969878,1,VERDADERO,VERDADERO
747,0,12,2,0,1274,0,1,3,1,0,1,0,37,2,1,1,1,1,0,0,0,0,0.500000311,0,VERDADERO,VERDADERO
748,3,21,2,1,5248,4,2,1,2,0,3,2,26,2,1,1,2,1,0,0,1,1,0.699364698,1,VERDADERO,VERDADERO
749,3,15,2,1,3029,0,3,2,2,0,2,2,33,2,1,1,2,1,0,0,1,1,0.731058533,1,VERDADERO,VERDADERO
750,0,6,2,2,428,0,4,2,1,0,1,1,49,0,1,1,2,1,1,0,1,1,0.731058609,1,VERDADERO,VERDADERO
751,0,18,2,0,976,0,1,1,1,0,2,2,23,2,1,1,1,1,0,0,0,0,0.500000151,0,VERDADERO,VERDADERO
752,1,12,2,9,841,1,3,2,1,0,4,0,23,2,0,1,1,1,0,0,1,1,0.731058566,1,VERDADERO,VERDADERO
753,3,30,4,3,5771,0,3,4,1,0,2,2,25,2,1,2,2,1,0,0,1,1,0.7310585,1,VERDADERO,VERDADERO
754,3,12,3,5,1555,3,4,4,2,0,4,3,55,2,2,2,2,2,0,0,0,0,0.500000243,0,VERDADERO,VERDADERO
755,0,24,2,0,1285,4,3,4,1,0,4,3,32,2,0,1,2,1,0,0,0,0,0.500000213,0,VERDADERO,VERDADERO
756,2,6,4,0,1299,0,2,1,2,0,1,0,74,2,1,3,0,2,0,1,1,1,0.731058567,1,VERDADERO,VERDADERO
757,2,15,4,3,1271,4,2,3,2,0,4,3,39,2,2,2,2,1,1,0,0,0,0.557421034,1,VERDADERO,FALSO
758,3,24,2,0,1393,0,2,2,2,2,2,0,31,2,1,1,2,1,1,0,1,1,0.689216098,1,VERDADERO,VERDADERO
759,0,12,4,0,691,0,4,4,2,0,3,1,35,2,1,2,2,1,0,0,0,0,0.500000201,0,VERDADERO,VERDADERO
760,3,15,4,0,5045,4,4,1,1,0,4,2,59,2,1,1,2,1,1,0,1,1,0.731058588,1,VERDADERO,VERDADERO
761,0,18,4,2,2124,0,2,4,1,0,4,0,24,2,0,2,2,1,0,0,0,0,0.500000201,0,VERDADERO,VERDADERO
762,0,12,2,3,2214,0,2,4,2,0,3,1,24,2,1,1,1,1,0,0,1,1,0.720886453,1,VERDADERO,VERDADERO
763,3,21,4,0,12680,4,4,4,2,0,4,3,30,2,2,1,3,1,1,0,0,0,0.500000211,0,VERDADERO,VERDADERO
764,3,24,4,0,2463,1,3,4,3,0,3,1,27,2,1,2,2,1,1,0,1,1,0.731058525,1,VERDADERO,VERDADERO
765,1,12,2,3,1155,0,4,3,3,2,3,0,40,0,1,2,1,1,0,0,1,1,0.731058455,1,VERDADERO,VERDADERO
766,0,30,2,2,3108,0,1,2,0,0,4,1,31,2,1,1,1,1,0,0,0,0,0.500000388,0,VERDADERO,VERDADERO
767,3,10,2,1,2901,4,1,1,1,0,4,0,31,2,0,1,2,1,0,0,1,1,0.731058427,1,VERDADERO,VERDADERO
768,1,12,4,2,3617,0,4,1,2,0,4,2,28,2,0,3,2,1,1,0,1,1,0.731058526,1,VERDADERO,VERDADERO
769,3,12,4,3,1655,0,4,2,2,0,4,0,63,2,1,2,1,1,1,0,1,1,0.73105855,1,VERDADERO,VERDADERO
770,0,24,2,1,2812,4,4,2,1,0,4,0,26,2,0,1,2,1,0,0,1,1,0.731058546,1,VERDADERO,VERDADERO
771,0,36,4,6,8065,0,2,3,1,0,2,3,25,2,1,2,3,1,1,0,0,0,0.500000082,0,VERDADERO,VERDADERO
772,3,21,4,1,3275,0,4,1,2,0,4,2,36,2,1,1,3,1,1,0,1,1,0.731058609,1,VERDADERO,VERDADERO
773,3,24,4,3,2223,1,4,4,2,0,4,1,52,0,1,2,2,1,0,0,1,1,0.731058515,1,VERDADERO,VERDADERO
774,2,12,4,0,1480,2,0,2,2,0,4,3,66,0,2,3,0,1,0,0,1,1,0.626843095,1,VERDADERO,VERDADERO
775,0,24,2,0,1371,4,2,4,1,0,4,0,25,2,0,1,2,1,0,0,0,0,0.500000239,0,VERDADERO,VERDADERO
776,3,36,4,0,3535,0,3,4,2,0,4,2,37,2,1,2,2,1,1,0,1,1,0.731058607,1,VERDADERO,VERDADERO
777,0,18,2,3,3509,0,3,4,1,2,1,0,25,2,1,1,2,1,0,0,1,1,0.731058498,1,VERDADERO,VERDADERO
778,3,36,4,1,5711,3,4,4,2,0,2,2,38,2,1,2,3,1,1,0,1,1,0.731058594,1,VERDADERO,VERDADERO
779,1,18,2,5,3872,0,0,2,1,0,4,2,67,2,1,1,2,1,1,0,1,1,0.73105849,1,VERDADERO,VERDADERO
780,1,39,4,3,4933,0,3,2,2,2,2,0,25,2,1,2,2,1,0,0,0,0,0.500000305,0,VERDADERO,VERDADERO
781,3,24,4,0,1940,3,4,4,2,0,4,0,60,2,1,1,2,1,1,0,1,1,0.73105842,1,VERDADERO,VERDADERO
782,1,12,0,8,1410,0,2,2,2,0,2,0,31,2,1,1,1,1,1,0,1,1,0.731058481,1,VERDADERO,VERDADERO
783,1,12,2,0,836,1,1,4,1,0,2,1,23,0,1,1,1,1,0,0,0,1,0.675884704,1,FALSO,FALSO
784,1,20,2,1,6468,4,0,1,0,0,4,0,60,2,1,1,3,1,1,0,1,1,0.731058421,1,VERDADERO,VERDADERO
785,1,18,2,9,1941,3,2,4,2,0,2,1,35,2,1,1,1,1,1,0,1,1,0.627231535,1,VERDADERO,VERDADERO
786,3,22,2,3,2675,2,4,3,2,0,4,2,40,2,1,1,2,1,0,0,1,0,0.572983848,1,FALSO,VERDADERO
787,3,48,4,1,2751,4,4,4,2,0,3,2,38,2,1,2,2,2,1,0,1,1,0.731058587,1,VERDADERO,VERDADERO
788,1,48,3,6,6224,0,4,4,2,0,4,3,50,2,2,1,2,1,0,0,0,0,0.500000252,0,VERDADERO,VERDADERO
789,0,40,4,6,5998,0,2,4,2,0,3,3,27,0,1,1,2,1,1,0,0,0,0.500000271,0,VERDADERO,VERDADERO
790,1,21,2,9,1188,0,4,2,1,0,4,1,39,2,1,1,2,2,0,0,0,1,0.677509351,1,FALSO,FALSO
791,3,24,2,1,6313,4,4,3,2,0,4,2,41,2,1,1,3,2,1,0,1,1,0.731058403,1,VERDADERO,VERDADERO
792,3,6,4,2,1221,4,2,1,3,0,2,1,27,2,1,2,2,1,0,0,1,1,0.731058482,1,VERDADERO,VERDADERO
793,2,24,2,2,2892,0,4,3,0,0,4,3,51,2,2,1,2,1,0,0,1,1,0.73105848,1,VERDADERO,VERDADERO
794,3,24,2,2,3062,2,4,4,2,0,3,3,32,2,0,1,2,1,1,0,1,1,0.731058497,1,VERDADERO,VERDADERO
795,3,9,2,2,2301,1,1,2,1,0,4,1,22,2,0,1,2,1,0,0,1,1,0.731058451,1,VERDADERO,VERDADERO
796,0,18,2,1,7511,4,4,1,2,0,4,1,51,2,2,1,2,2,1,0,0,0,0.500000241,0,VERDADERO,VERDADERO
797,3,12,4,2,1258,0,1,2,1,0,4,1,22,2,0,2,1,1,0,0,1,1,0.731058487,1,VERDADERO,VERDADERO
798,3,24,3,0,717,4,4,4,3,0,4,2,54,2,1,2,2,1,1,0,1,1,0.731058596,1,VERDADERO,VERDADERO
799,1,9,2,0,1549,4,1,4,2,0,2,0,35,2,1,1,0,1,0,0,1,1,0.731058425,1,VERDADERO,VERDADERO
800,3,24,4,6,1597,0,4,4,2,0,4,3,54,2,2,2,2,2,0,0,1,1,0.731058502,1,VERDADERO,VERDADERO
801,1,18,4,3,1795,0,4,3,1,2,4,0,48,0,0,2,1,1,1,0,1,1,0.677512538,1,VERDADERO,VERDADERO
802,0,20,4,2,4272,0,4,1,1,0,4,1,24,2,1,2,2,1,0,0,1,1,0.731058479,1,VERDADERO,VERDADERO
803,3,12,4,3,976,4,4,4,2,0,4,2,35,2,1,2,2,1,0,0,1,1,0.731058554,1,VERDADERO,VERDADERO
804,1,12,2,0,7472,4,0,1,1,0,2,0,24,2,0,1,0,1,0,0,1,1,0.731058482,1,VERDADERO,VERDADERO
805,0,36,2,0,9271,0,3,2,2,0,1,2,24,2,1,1,2,1,1,0,0,0,0.500000139,0,VERDADERO,VERDADERO
806,1,6,2,3,590,0,1,3,3,0,3,0,26,2,1,1,1,1,0,1,1,1,0.678378736,1,VERDADERO,VERDADERO
807,3,12,4,3,930,4,4,4,2,0,4,0,65,2,1,4,2,1,0,0,1,1,0.820684082,1,VERDADERO,VERDADERO
