X,Real Y,Predict Y (1),Predict Y (2),Predict Y (3),Predict Y (4),Predict Y (5),Predict Y (6),Predict Y (7),Predict Y (8),Predict Y (9),Predict Y (10),Predict Y (11),Predict Y (12),Predict Y (13),Predict Y (14),Predict Y (15),Predict Y (16)
1991.75,352.25,353.4551697,363.3045484,355.4915736,353.9392685,354.8961013,353.854165,351.5682115,351.7279509,350.7723278,352.15183,351.8854159,353.2923336,351.0066394,352.394062,353.5169174,351.830319
1991.833333,353.74,356.9540004,356.4420531,352.0161238,354.4328993,356.0108336,354.3898265,353.6232996,353.2518573,351.869649,354.750946,353.6439204,353.4846298,352.0033678,353.6478289,353.4070038,353.3384072
1991.916667,355.025,354.479241,355.5912123,354.0689548,355.8655639,356.5850838,355.4251391,356.4801219,355.2493266,354.3551012,356.3910432,355.5538996,355.4411136,353.3229633,355.6830582,354.4517242,353.7562581
1992,355.9,350.8565591,351.7188339,358.5695617,356.8328743,357.2238886,356.4439245,357.992523,355.9304134,356.6727816,356.7039769,356.5798589,357.7388926,353.9646029,356.6411835,356.1518467,354.010787
1992.083333,356.68,353.599456,351.814299,356.7150328,358.0358772,357.9186647,357.4939378,357.8082372,356.5095873,357.5847352,356.5599753,357.1395569,359.9240688,354.3424239,355.9781343,357.3216831,355.1130711
1992.166667,357.9,354.7933543,356.6641773,358.7868728,359.1192535,358.2892891,358.6842397,358.1549025,357.573106,357.1140199,356.9061406,357.6203605,361.0664251,355.605064,355.4413905,358.1059987,356.3365909
1992.25,359.075,354.594238,357.616226,360.3334392,360.7615926,358.8642627,359.4687366,359.7988622,358.8426061,357.2735542,358.5456512,358.3409679,361.6852032,357.3025117,356.5381053,358.7321224,357.7005387
1992.333333,359.54,353.2025109,358.4100691,359.4764983,361.4471386,359.4528681,360.1713652,360.7932631,359.6774366,358.7539959,360.3715178,358.9621309,361.0998843,358.0046,358.6589407,360.4345635,358.4429595
1992.416667,359.125,358.866595,353.7218675,360.0607298,360.7076018,358.2833967,359.657636,360.0652079,360.4906969,360.0732754,360.571809,358.72506,359.3106274,357.3847999,359.663906,361.0073855,358.1220049
1992.5,357,353.2008978,356.7344943,353.8018252,358.4808399,355.2322583,357.8097879,358.3393441,360.0753575,358.5880724,357.3988498,357.1859977,356.9803621,355.9696644,358.6018514,359.7392904,355.6324497
1992.583333,354.86,354.1756885,363.1444763,352.850992,356.0455428,352.3962926,354.8895082,356.2524991,357.6521296,355.5470305,353.609444,354.8353568,354.9720212,353.9679548,356.1942796,356.8872603,352.4143953
1992.666667,353.025,362.1844975,358.935527,353.029966,354.156744,352.0300414,353.1254119,354.2585135,354.4262165,352.9390966,351.8212356,352.4241244,353.6543715,352.0382103,354.1756387,354.591927,350.935465
1992.75,353.42,355.7199613,355.3176671,353.3408692,353.4727357,353.2182959,352.8434914,353.6966895,353.4268337,351.9797877,352.7542017,352.1290901,352.8950195,351.2871211,353.5530446,353.1994663,352.0945183
1992.833333,354.2,349.1409804,363.1014545,353.1491684,354.1230834,354.2273131,353.7869049,355.5286393,355.0460297,353.0192397,355.1750616,353.6256702,353.4361295,352.3823658,354.8731184,353.0658416,353.8705378
1992.916667,355.35,348.7182676,361.9296587,358.1002709,355.2011796,354.7990084,355.1195802,358.3702153,356.7586628,355.1093418,356.7303574,355.7079297,355.1249566,353.8247811,357.2711467,353.9319346,354.6828374
1993,356.68,353.4319158,357.8156888,361.2508393,356.2574697,355.2423601,356.5168416,359.4467078,357.3688466,357.4026887,357.170972,356.9792688,357.3993662,354.8057942,358.3470661,355.4431598,355.300459
1993.083333,357.175,351.4884552,352.2890626,359.0732916,357.4643363,355.8490631,357.7284086,358.7777246,357.8133253,358.0926171,357.2029979,357.7058125,359.2992356,355.3691505,357.7257958,356.6983287,356.3652695
1993.166667,358.425,361.7727186,363.3421132,358.195497,358.9556309,356.3324375,358.808437,358.7962133,358.4698359,357.5998186,357.6716112,358.4791097,360.5016619,356.6600341,356.9376864,357.1863369,357.4278296
1993.25,359.325,354.8446382,362.0364828,358.0197858,360.3436879,357.4552529,359.8646725,360.1215517,358.778618,357.5656652,359.4566702,359.3610835,361.1170057,358.3512658,357.6042048,357.7996423,358.2173342
1993.333333,360.18,355.8083831,354.9847107,358.7841812,361.2608652,358.7601834,360.4543984,360.9129758,359.2952613,359.0664787,361.6705506,359.7518949,360.3790006,358.9900782,359.4327766,359.0506071,358.8462385
1993.416667,359.5,361.4485639,363.5722328,359.2653316,360.1552448,358.106157,359.7296665,360.4357248,359.7712407,360.0762013,362.0425567,359.5310556,358.6934433,358.2333498,360.298638,359.6553984,358.0960584
1993.5,357.42,360.3322858,355.6614836,359.0941043,357.6944976,355.3999049,357.5432562,358.905831,359.2817321,358.8472133,359.4318918,358.3430474,356.42153,356.7482168,359.0698624,358.2645411,355.6317698
1993.583333,355.325,348.3203058,354.7176101,351.0856237,354.902552,352.7905699,354.6396636,357.0978827,356.8356777,355.7763708,355.7823566,355.7324771,354.6351765,354.9464785,356.6335893,355.5586736,352.4091741
1993.666667,353.775,358.2769757,366.6414182,353.6761527,352.9734804,352.5241596,352.8187415,355.0606805,353.662893,352.9770549,353.979878,353.2601237,353.6220615,352.9832122,354.41644,353.3919341,351.3075511
1993.75,354.06,357.3727486,363.4392321,351.163943,352.6240976,353.8947736,352.743675,354.2922498,352.7985558,351.8042782,354.8687561,352.8372418,353.5460391,352.9510539,353.5910227,352.5607006,352.5912684
1993.833333,355.35,355.8152801,358.7149486,356.6681297,353.8139286,355.402825,354.078202,355.9676547,354.4527963,352.2336606,357.2884326,354.5265916,354.4254515,354.6569247,354.8958981,352.9427136,354.6125851
1993.916667,356.775,351.2409377,351.8181048,356.8168349,354.9930987,356.1117601,356.0069148,358.3489946,356.6422571,354.0394145,358.9020731,356.74399,356.114231,356.9010082,357.4881725,354.5917514,355.8808463
1994,358.32,350.4619981,360.9678204,360.4652612,356.578725,356.9955995,357.9431167,359.2327013,357.5719911,356.0598329,359.6624222,358.5015681,358.2085647,358.5487402,358.967751,356.9426987,357.0278257
1994.083333,358.9,355.578925,360.7430806,361.6670499,357.7077673,357.6072824,359.5351082,358.3390104,358.1776104,356.8287292,359.7167867,359.8692279,359.8797202,359.3498974,358.483247,358.7129177,358.4403631
1994.166667,359.925,353.6535077,355.333801,358.9664263,359.4000001,358.2911301,360.7493563,357.9039782,358.8211525,356.3149043,360.2423476,361.0019534,360.7858535,361.0601202,357.6747729,359.6416682,359.5944152
1994.25,361.22,360.1640137,362.4973335,360.3274967,361.0336183,359.8055472,361.6495165,358.8492665,359.1804543,356.5205675,361.8927805,361.874856,361.5866686,362.6390497,358.1731138,360.7695658,360.4445681
1994.333333,361.65,353.0572366,355.9217635,362.8674527,361.6464302,361.4257457,362.1558494,359.7884313,359.5481207,358.1189316,363.9264021,362.3962263,361.1461772,363.0473096,359.7649349,362.1717374,360.7660605
1994.416667,360.9,350.8099055,357.9953911,358.5704337,360.7371318,361.0631718,361.35268,359.4743911,360.1894434,359.5217639,364.1601938,361.979484,359.3887544,362.0766793,360.4818627,362.9120693,360.2860584
1994.5,359.46,352.1636884,359.3266568,358.9326086,358.1847734,357.7813885,359.2578027,358.3718195,360.2483676,358.7378438,361.4778002,360.4572515,357.1784104,360.206456,359.2773108,361.5090744,358.0062443
1994.583333,357.375,359.2964964,357.8476945,355.5205477,355.6771502,354.4956568,356.2998118,356.7759912,358.3091705,356.4626295,357.5224098,357.8805078,355.5051728,358.3407692,357.0793419,359.0574697,355.3423382
1994.666667,355.925,360.6546158,362.5927871,355.2088167,353.7785107,353.4092898,354.4434421,354.9255488,355.8969084,354.0451783,355.3133876,355.2888709,354.6775457,356.3502056,354.8915402,356.9267927,354.2567941
1994.75,356.02,357.5652603,359.3086777,354.4406402,353.975354,354.5344644,354.4525744,354.2380714,355.5486952,352.7624454,356.0952896,354.1908109,354.9050534,356.1835878,354.2999597,356.2159072,355.6973526
1994.833333,357.575,356.6908527,351.8092229,357.6274632,355.250016,355.880451,356.1336992,355.8163084,357.732027,353.2931107,357.9717446,355.6535871,355.904942,358.1417564,355.9325307,356.6341697,357.9878605
1994.916667,359.06,353.6689427,364.0272257,360.1632648,357.0767957,356.8829846,358.3845928,358.524915,360.2060444,355.4277821,359.6296227,358.0007485,357.7337484,360.5712264,359.2328493,358.2109848,359.5482681
1995,359.975,371.1902748,358.9561704,358.1094118,358.687022,357.6033417,360.5622474,359.3541065,361.4980421,357.6611719,360.4184848,359.9618254,359.4939397,361.922508,361.6718319,360.6387,360.9754443
1995.083333,360.925,360.9304876,357.5428868,364.6773831,360.0553696,358.4922813,362.2538404,358.6822426,362.2737,359.1382291,360.5464491,361.4869673,360.8572537,362.7086386,362.0774485,362.1904537,362.6229809
1995.166667,361.575,357.6812404,356.8917629,363.9445825,361.6851464,359.5859443,363.452474,358.6500857,362.7771022,359.405339,360.9850188,362.8784017,362.1345333,363.8643932,361.6452209,362.7456224,363.6613273
1995.25,363.36,358.8062724,368.9186829,362.9072878,362.915173,361.6568738,364.2661437,360.0308554,362.9232912,360.4051595,362.4273315,363.6530486,363.0958151,365.1074769,362.1166362,363.5116586,364.2033256
1995.333333,363.7,355.6194019,363.6298844,361.9446906,363.4486823,363.7800526,364.5582734,361.4035663,362.7945634,362.4118118,364.2862232,363.7459747,363.2663789,364.8595993,363.6546278,364.510196,364.4721113
1995.416667,363.25,364.682909,354.7752802,361.9112814,362.3487089,363.6482334,363.5534045,361.7084084,363.3810303,364.2727106,364.4689353,363.4371885,361.8582453,363.3465559,364.3888821,364.6619752,363.6056838
1995.5,361.8,361.2761616,356.8935672,362.9134603,359.9036057,360.5192471,361.2400034,361.3700418,363.3689311,363.8471678,361.9188068,361.7260258,359.9232074,361.2436413,363.2559717,362.8333153,361.2520276
1995.583333,359.375,357.3502957,359.0381026,359.4603989,357.1979506,356.8432305,358.2511767,360.2386131,361.664839,361.8409304,358.1150528,358.9979086,358.5365129,358.8675678,361.1658954,360.1194252,358.2473493
1995.666667,358,361.4765351,356.1918944,358.3561837,355.8833588,355.7205476,356.3479808,358.9612858,359.221431,359.59945,356.3567488,356.3824752,358.1028503,357.2318007,358.946977,357.9604285,357.0718562
1995.75,357.85,365.514507,365.7747436,358.2079338,356.4133336,356.9926873,356.4044131,358.3953388,358.7283884,358.269756,357.1463456,355.337664,358.5578179,357.3295167,358.0914668,357.2754329,358.1648417
1995.833333,359.475,364.4094843,361.9596143,359.1375289,358.0833126,358.9107625,357.9723123,360.2960148,360.6664003,358.2605707,359.1223503,356.7904865,359.6848345,359.4299977,359.7924377,357.9591887,360.0588471
1995.916667,360.7,357.8474185,361.5049689,360.6957672,360.2793481,360.4897475,360.3788671,363.067216,362.884389,359.8640052,361.0427796,358.9079007,361.3447653,362.0453447,363.2644745,359.4838399,361.7356235
1996,362.025,360.4577718,364.6903537,361.8303215,361.6173021,361.8452775,362.6818336,364.2516651,364.0331158,362.0388787,362.0039329,361.2151989,362.9705331,363.6687363,366.1183966,361.8888554,363.0972941
1996.083333,363.175,359.5063094,362.8998395,365.5235474,362.3868197,363.1045689,364.0033073,364.1164094,364.5702399,363.3186023,362.5084031,363.2065839,363.8379704,364.3224121,366.7665665,363.5284123,364.7481938
1996.166667,364.06,360.2556395,362.7219844,363.0999999,363.7440221,364.5569982,364.7827728,364.0044772,364.5521599,363.8535192,363.1494585,364.8084683,365.0028085,365.4375054,366.2824345,364.2533597,365.9795129
1996.25,364.7,365.7367484,361.2899763,363.4424598,364.9909838,366.7467443,365.4598127,365.3519161,364.1373606,364.4488438,364.362017,366.0414702,366.2389298,366.4515028,366.3997878,365.0369286,366.317996
1996.333333,365.325,366.5825791,360.6520554,363.2915575,365.3281212,369.1701596,365.3451612,366.4745909,363.4963058,365.9979472,365.9243414,366.3318338,366.7380797,366.3438511,367.0500191,366.0929343,366.1494418
1996.416667,364.88,359.6126064,362.7944029,361.3211178,364.1116193,368.7937234,364.1220952,366.4535916,363.9264145,367.1213373,365.7752641,365.6466906,365.7754077,364.7265517,367.0470835,366.4794555,365.2305319
1996.5,363.475,370.7270999,367.7170682,362.2226679,361.6596199,364.7536139,361.7057517,365.6968679,363.6410951,366.103712,363.035951,364.1222259,363.5817825,362.7302191,365.1787471,364.8457853,362.7170003
1996.583333,361.32,371.1733157,350.5601752,357.4863665,359.1910133,360.3459551,358.7505665,364.2419519,361.8704413,363.4937868,359.6155267,361.5028984,361.8715067,360.5590027,362.3587691,362.408158,359.7411039
1996.666667,359.4,364.4437787,366.3221912,361.6682442,358.1093218,358.4069357,356.8396261,362.1442704,359.6405128,360.7511407,357.7280816,358.9659782,360.9576272,359.1762094,359.6533656,360.4416296,358.603862
1996.75,359.625,376.2593718,366.9183237,361.352858,359.1350682,359.3475776,356.8831439,361.396695,359.1417795,358.7843864,358.3652568,358.1549461,360.856437,359.6872616,358.347984,360.1109202,359.4336903
1996.833333,360.74,361.595258,359.4062507,360.0390661,361.1448801,360.9631636,358.2933711,362.9546362,360.7145738,358.1769848,360.2643469,359.2628747,361.7658819,362.0802082,359.5725887,360.6844169,361.0641676
1996.916667,362.375,364.4983052,352.7830506,360.3416512,363.136836,362.554572,360.3617596,365.2708901,362.6998375,358.9293047,361.6283193,361.3452979,363.0752893,364.8283884,362.81661,362.2134514,362.4897091
1997,363.125,362.5807578,371.0057133,362.7478359,364.3304938,363.7014944,362.4700338,366.2029004,363.9395346,361.0350556,362.648052,363.2433044,364.2628405,366.0719898,365.7215109,364.1845337,364.1813346
1997.083333,363.875,361.8589503,356.5983152,363.3284798,365.0723911,364.4461454,363.7463575,365.6592568,364.6590193,362.5438945,363.2319333,365.3534659,365.006397,366.5214644,366.5835335,365.4509223,366.1314585
1997.166667,364.56,361.197816,367.6225484,363.6712976,365.7444274,365.342526,364.37652,365.5434133,364.8365793,363.1274062,363.9905219,366.9853236,365.9390507,367.3588893,366.2381149,365.8547127,367.6551009
1997.25,366.325,361.2099391,356.9990465,366.620239,367.0503464,367.3007068,364.7778583,366.4429711,364.2357599,363.9037843,364.9901125,368.0171313,367.6061145,368.1188704,365.846174,366.3627729,368.0082383
1997.333333,366.68,374.1915216,359.5808371,364.9401689,367.4380108,369.2768236,364.8283139,367.0642252,363.5463337,365.3711409,366.0866886,368.2546673,368.3976525,367.8951035,366.1078185,367.3072681,367.9357874
1997.416667,365.475,357.2050204,364.9709913,363.615661,366.4791271,368.7318057,364.1711001,366.2041076,363.6072557,366.1231685,365.4829752,367.5334694,367.763185,366.0750254,365.5080383,367.4897467,366.6955619
1997.5,364.375,372.1251538,370.3088892,362.6548957,364.1728579,364.3914578,361.8487008,364.7820021,363.5436512,365.0595429,362.8287343,365.7526663,365.9704139,364.0052556,363.5791203,365.5494037,363.9825246
1997.583333,362.46,373.9537084,364.8022325,362.8292207,361.9417762,359.5433287,359.5992906,362.8986035,362.0805799,362.6167739,359.8450652,363.364932,363.894029,361.8441994,360.9793998,363.00092,360.9583918
1997.666667,360.15,360.8033702,365.1984336,359.3626226,361.3084399,357.6324825,358.0641354,361.092571,359.6653765,360.6401488,358.864247,360.9890931,362.6772785,360.6682721,358.2193331,361.315244,359.2998431
1997.75,360.75,371.6701483,360.4003617,361.1529381,362.5344222,358.7849878,358.5271623,360.5167262,359.0004826,359.1300238,360.0885693,360.1752766,362.3845012,361.2736795,356.9471438,361.0747123,359.9159391
1997.833333,362.38,362.0718153,361.7613371,364.3257744,364.6958183,361.1920174,360.3106094,362.4324754,360.7278584,358.9596879,362.2578714,361.0497134,363.3117997,363.8032062,358.1904418,361.4656319,361.1078305
1997.916667,364.25,369.3992605,362.4017902,365.8288402,366.4334953,363.5247683,362.3543526,365.4385399,363.0162284,360.1113048,363.8489144,362.9995112,364.8328661,366.0779184,361.6326341,362.5286468,362.228905
1998,365.34,367.4649204,367.8988758,369.6963549,367.1680991,365.1380869,364.5622496,366.9573971,364.7369539,362.6361218,365.4157285,364.8427613,365.959792,366.9549816,365.0944125,363.8695395,364.1700048
1998.083333,366.2,360.5757532,371.7088573,368.959233,367.3038956,365.9806553,366.0850885,367.1524857,365.9526547,364.8198125,366.8637473,366.6860339,366.6227992,366.9713178,366.6262366,364.9640717,366.6327703
1998.166667,367.375,359.8015209,360.6059739,368.081111,368.1585155,366.8883632,366.9732482,367.3928822,366.9151506,366.1506898,368.3747635,368.7798951,367.8641028,367.5734328,366.7776558,365.3686109,368.6190581
1998.25,368.525,366.5038296,368.2669333,365.4387105,369.1165745,369.0852087,367.7286137,368.5349419,366.6028356,367.339874,369.7309823,370.1521833,369.7769852,368.4850473,366.973881,366.3006684,369.2038699
1998.333333,369.14,365.157614,364.0783109,368.0563869,369.8373849,371.5366339,368.0420263,368.8228751,366.0846357,368.6486586,370.6480784,370.7733638,371.1303058,368.4767449,367.2999121,367.7333636,369.0446731
1998.416667,368.75,371.8501073,363.7284197,371.0840405,369.0476316,371.3948914,367.7376977,367.8028457,366.1400323,368.8262321,369.9174281,370.2689277,370.8074131,367.128901,366.8357867,368.284756,367.7435311
1998.5,367.6,371.9326278,373.6081364,366.7770119,366.9609485,367.427104,366.0470203,365.9389259,366.1901385,367.730495,367.4165018,369.0123002,368.7831125,365.3474837,365.3969564,367.0043036,364.989723
1998.583333,365.72,366.7476144,372.7827218,365.3505976,364.922203,362.8155917,364.4442954,364.2740995,364.566742,365.562455,365.0185689,366.8179897,366.2519765,363.7035828,363.1163915,365.0234713,362.0371779
1998.666667,363.925,367.5069083,367.6993527,363.0327451,364.2413845,361.1678775,363.547045,362.8177337,362.3738373,363.866942,364.5556599,364.9403478,364.2407059,362.6954296,360.8771213,364.2804547,360.7149709
1998.75,364.32,372.0075876,361.3988066,363.5357378,365.2794398,362.6830128,364.031392,362.8796493,361.8203055,362.8853988,366.0771642,364.5051693,363.5689016,363.6170824,359.7657762,364.6516048,361.3201049
1998.833333,365.55,364.6272829,369.9534315,363.5049173,366.930349,365.5617817,365.2947871,365.2864763,363.5649099,362.7528232,367.6747792,365.402255,363.9776986,366.048256,361.0247793,365.4724373,362.6149138
1998.916667,366.925,374.4454718,371.6382296,370.6313239,368.3313101,367.8713024,367.0494996,368.3674869,366.2024661,363.5985521,368.7097319,366.6635181,365.4767413,368.2477759,364.4973699,366.4183146,363.9703201
1999,368.12,369.8193714,372.1602963,370.1552929,368.4747444,368.9136383,368.6058451,370.109712,368.4465572,365.9456241,369.7535011,367.6747849,366.1943994,368.6983418,368.0594196,367.4384117,366.3510393
1999.083333,368.85,371.4823309,362.9909966,371.4530874,368.0360925,368.9436675,369.6580242,370.0797331,370.2774045,368.1811775,371.1228531,369.2719114,366.7076307,368.4213409,370.0147799,368.0152111,369.5146064
1999.166667,369.6,374.1635323,365.1378165,369.5098055,368.8096922,368.9651148,370.3913593,370.1746631,371.5386459,369.462972,372.7574463,370.9185501,367.6517938,369.0913626,370.6300503,368.4174239,372.0025695
1999.25,370.975,363.2369439,368.2747393,369.2956058,370.0211871,370.4712548,370.7264423,370.7640502,371.1161005,370.5369073,373.7589745,372.5504862,369.191248,370.5310162,371.0178986,369.3449582,372.8996409
1999.333333,370.84,370.5711047,376.0021869,371.2943847,370.9711608,372.7318592,370.8402281,370.4875069,370.2321896,371.1956417,373.769392,372.8341438,370.7443659,371.3373791,371.515411,370.9354377,372.6053019
1999.416667,370.25,374.3719656,367.9323881,367.6556791,370.4532045,372.6580271,370.1283556,368.5659003,369.6250919,370.7670444,371.7268052,372.4315387,370.556588,370.7954161,371.3258108,371.3307532,371.1058451
1999.5,369,372.3579083,371.7297053,365.9139719,368.4836072,368.7589518,368.6765518,366.3872768,368.8111839,368.8488981,368.4923384,370.6877495,368.5446199,369.2757893,370.123803,369.9239393,368.241904
1999.583333,366.7,371.3173097,373.7186491,368.8948355,366.3363105,364.268349,366.8896468,364.5699246,366.975074,366.8368255,365.6891127,368.315406,365.8272674,367.5155814,368.3472653,367.9780981,365.4586775
1999.666667,364.675,362.8198325,368.1063709,367.8582418,365.6697466,362.731381,366.190051,363.6385135,364.4304204,366.0507342,365.3855573,366.4386421,363.5538032,366.6582032,366.461857,367.1500346,364.4739067
1999.75,365.14,366.2362066,373.980545,366.7360765,366.3625073,364.5868263,366.2410194,364.3344632,363.9131957,365.7728064,366.6140847,365.8998635,362.6690838,367.2394342,365.5018136,367.633327,365.2440622
1999.833333,366.65,375.0881711,369.467753,368.3903715,367.7875334,367.4761081,366.8829306,366.8063457,365.27763,365.9162603,367.634284,366.4026024,363.564803,369.4212575,366.4245219,368.1185652,366.2486811
1999.916667,367.9,370.5375258,363.2708887,370.9047599,368.5213293,369.3578265,367.7461799,369.9470924,367.7470109,366.5711825,367.7354461,366.8685959,365.4907777,370.7938028,369.3912369,368.259044,367.1929111
2000,369.02,371.8049741,374.1656393,370.9443191,368.2959732,369.7875857,368.8362249,371.0599758,369.9706586,368.3907579,368.2666729,367.1959344,366.7097977,370.3475244,372.5597995,368.1173932,369.139526
2000.083333,369.375,364.634805,364.513531,374.8145947,367.8594501,368.8489629,369.517092,370.7207049,371.9207241,370.4099033,369.9050649,368.0439672,366.9665021,369.4952073,374.2360413,367.834642,371.872016
2000.166667,370.4,372.7164196,370.9322237,375.024324,368.568382,368.07559,370.0277942,370.837502,372.8896833,371.994078,372.2027304,369.8292556,367.4193486,370.2291273,374.6696821,367.4716487,373.9209033
2000.25,371.54,358.5212456,364.1567849,371.0075937,370.5438294,369.9099823,370.614465,371.718756,372.077141,373.3614797,373.7606331,371.6835773,369.0287602,372.3568594,374.8135897,368.407461,374.2799195
2000.333333,371.65,365.5098917,368.8249185,371.5035076,372.233244,372.9311521,370.5257636,371.6186443,370.1026262,373.7861791,373.7372721,372.622349,370.6400336,374.0240896,374.9019182,369.9274256,373.3566352
2000.416667,371.625,369.9826301,369.1600259,368.7732385,372.1075307,373.8316494,370.135066,370.0702311,368.8930242,373.0499358,371.026309,372.2235929,371.1561589,374.2066345,374.2484821,370.334352,371.0789951
2000.5,369.94,373.7468355,364.7631736,368.4564149,370.5330816,371.1021696,368.8485871,368.2966593,367.7289282,370.8748549,367.4430048,370.5882828,370.1392258,372.8525112,372.8909003,368.9579039,367.935704
2000.583333,367.95,371.5505272,368.2220767,371.2643038,368.2703833,367.4337212,367.7981386,367.3056567,365.7546827,368.9717132,365.0860258,368.539575,368.3134286,370.9045791,371.1404679,367.2629896,365.6108095
2000.666667,366.54,372.167576,362.5200014,367.3794671,367.4930846,366.4045158,367.4563329,367.0613413,363.894911,368.8210776,365.737175,367.2193914,366.796649,369.1528907,369.5851271,367.2634861,365.1762172
2000.75,366.725,367.9649719,377.4283791,368.9514157,368.1281635,368.3399034,368.0125183,368.0452375,363.9487744,369.038626,367.4067478,367.5718489,366.5080111,369.2235597,368.5018367,368.9884589,366.2445943
2000.833333,368.125,371.9841787,374.0421204,370.1605843,369.1028113,371.2588596,368.9812428,370.373504,366.0880554,368.5931352,368.3198564,368.8810295,368.0089221,370.5004906,369.0318552,370.4423281,367.3387813
2000.916667,369.44,369.1268204,369.9842543,368.6783316,369.4400111,372.6349669,369.944642,372.0509027,368.959494,368.0852876,367.8656602,369.8103174,369.8723872,370.8772702,370.958174,371.3753233,367.6213831
2001,370.175,368.9852469,369.8417654,374.4823971,368.6373036,371.9548683,370.7282362,371.5707407,371.1604562,368.3866258,368.2368456,370.2781147,370.6436998,369.5791842,372.9715198,371.3038232,368.5843132
2001.083333,371.325,372.3596958,365.3295773,372.358904,368.1099107,370.0125194,372.167556,370.0050217,372.9148393,369.4210123,370.5711676,371.2226773,369.935037,368.6167612,373.6274596,370.8237298,370.4669009
2001.166667,372.06,372.5982521,374.6006028,372.2653848,368.9096536,368.6825319,373.2942565,369.8770428,373.4165024,370.6886298,374.1373019,373.2722905,368.7824029,369.8034708,373.0796163,370.5291857,371.5225922
2001.25,372.775,368.97661,373.0687263,371.7868957,371.0130765,370.4400345,373.898549,371.3776608,371.7191137,372.4324952,377.2292469,375.5771093,368.608045,373.3154996,372.3254455,371.3584454,371.035547
2001.333333,373.8,372.2468869,369.7754022,371.1519987,372.8677855,374.4907515,373.8789221,372.4833521,369.1392556,373.363828,377.3002628,376.6185695,369.8054066,376.5592885,371.2199386,372.7873983,369.3568876
2001.416667,373.06,368.1436094,375.7459618,371.1297322,373.2874927,376.2428951,373.1003339,372.1554983,367.6135053,372.3542648,374.3122533,375.8890223,370.6942119,377.7557108,369.833032,372.5370127,366.9082087
2001.5,371.3,380.1667998,368.0367772,368.3697154,371.0875538,373.9887528,371.4668716,371.155339,367.2164638,370.0382957,370.2503591,373.4831463,370.8959596,376.526109,368.3867948,370.0711709,364.6865043
2001.583333,369.425,374.8344027,362.9657176,367.5242471,368.2386731,369.8229431,370.3215585,370.4308271,366.8688102,368.4522619,368.4243901,370.3586048,370.0587145,373.8278169,367.7337012,367.6764412,363.7909038
2001.666667,367.88,368.9510295,369.391631,369.6210859,366.4508906,367.7990231,370.1879557,370.2936464,366.8998531,368.617091,370.0182543,368.7559366,369.2572382,371.0047527,367.3798516,367.8175014,365.4302477
2001.75,368.05,368.2509005,365.7002957,371.7040028,365.7219336,368.4864878,370.5117283,370.2663716,368.9288245,368.8199032,372.6455681,369.383534,368.9262423,369.5760068,367.8700882,369.6454209,368.1946562
2001.833333,369.375,365.1232767,366.9209748,369.6528497,365.2928798,369.6333929,370.5746719,370.4494148,371.9868619,367.8823326,373.4398946,371.0199068,369.5533767,369.8395079,369.4476338,371.4097265,369.5607749
2001.916667,371.02,373.6273052,365.1755602,372.2245232,363.5286774,369.0859622,370.3402025,369.1639294,374.403098,366.3425092,372.1475493,371.7756849,369.6289291,369.335154,372.0679556,371.2933413,369.0449044
